Date,hmm_100_keep,hmm_60_40_spread,equal_weight_monthly,spy_buy_hold
2005-02-07,-0.0013304148906406554,-0.002727361613933596,0.0004845062174058767,-0.0013304148906406554
2005-02-08,0.001165510823703563,0.0006023630862306402,0.0022382706006647173,0.001165510823703563
2005-02-09,-0.007486628501127023,-0.004007216521016031,-0.0012229206055035628,-0.007486628501127023
2005-02-10,0.0036041913318402476,0.006422970979998541,5.297253162847533e-05,0.0036041913318402476
2005-02-11,0.008601639007266215,0.008322677594105194,0.005259653199425197,0.008601639007266215
2005-02-14,-0.0007449478920324514,0.004020687021002547,0.004463714470942406,-0.0007449478920324514
2005-02-15,0.003728921638023343,0.0025193985248313966,-0.00020488523849486134,0.003728921638023343
2005-02-16,0.000660498097334111,-0.00016735892187939952,-0.0015014490407717657,0.000660498097334111
2005-02-17,-0.008085481217100031,-0.0028757564422841144,-0.003177336961922897,-0.008085481217100031
2005-02-18,0.001330979143792713,0.0009858138656618923,-0.0023564561910965165,0.001330979143792713
2005-02-22,-0.014868218216215697,-0.0012484191652922935,-3.468419125048428e-05,-0.014868218216215697
2005-02-23,0.007166782053367161,0.002922960882885089,0.0022884603674897595,0.007166782053367161
2005-02-24,0.006613443972625084,0.0031389890764738464,0.0007795181738951564,0.006613443972625084
2005-02-25,0.009896741793549537,0.00750737959504468,0.006231802107665678,0.009896741793549537
2005-02-28,-0.006588014233231771,-0.0036769576958298775,-0.00549652897489658,-0.006588014233231771
2005-03-01,0.004974270079526548,0.00013597424815747598,-0.0008195150174308176,0.004974270079526548
2005-03-02,-0.0004950581851919314,-1.9396980068512757e-05,-0.0003822401331691394,-0.0004950581851919314
2005-03-03,0.00041244178225612743,-0.002342119016628941,-0.0021945261062264253,0.00041244178225612743
2005-03-04,0.012456856041795682,0.011290728340131841,0.010952724946867401,0.012456856041795682
2005-03-07,0.0004889155646412174,0.001123226244011773,0.002175468322619199,0.0004889155646412174
2005-03-08,-0.0037460605222384333,0.002905320142770798,-0.00017540407162816202,-0.0037460605222384333
2005-03-09,-0.011117488626763733,-0.006761325079854724,-0.009207492868319131,-0.011117488626763733
2005-03-10,0.0022314282944994406,0.002974479905404454,0.0041293880947309665,0.0022314282944994406
2005-03-11,-0.007010542252242341,-0.0021248815661301947,-0.002988608537262511,-0.007010542252242341
2005-03-14,0.006229621143689539,0.00013658859320073852,0.0009765355803265902,0.006229621143689539
2005-03-15,-0.008254706524887068,-0.004680258892666125,-0.004602752624315754,-0.008254706524887068
2005-03-16,-0.008490275531623195,-0.0028245330701510375,0.0011041545703753992,-0.008490275531623195
2005-03-17,0.00201511975772242,-0.0032143238870074183,-0.0020140282647502787,0.00201511975772242
2005-03-18,-0.002969237018338459,-0.0011425673564917451,-0.002531471606201492,-0.002969237018338459
2005-03-21,-0.003712029722080305,-0.009518165640818473,-0.008322836507571074,-0.003712029722080305
2005-03-22,-0.01016090814481436,-0.01018100648030599,-0.009618631966238689,-0.01016090814481436
2005-03-23,0.0008561007050353734,-0.0016434635976570063,7.858010063752844e-05,0.0008561007050353734
2005-03-24,0.001195648344429889,0.0004345150736851469,0.0008469520531816049,0.001195648344429889
2005-03-28,0.0014517936718525368,0.0022865187889921593,-0.0003947712845283669,0.0014517936718525368
2005-03-29,-0.006648984300827868,-0.0038013279821588588,-8.073395363261279e-05,-0.006648984300827868
2005-03-30,0.014158910059959725,0.008965263662359408,0.006749709708536057,0.014158910059959725
2005-03-31,-0.0018610976368662498,0.0008547010185805408,0.0034315977143501496,-0.0018610976368662498
2005-04-01,-0.004493141466835928,-0.004564177868096356,-0.0019311087010548218,-0.004493141466835928
2005-04-04,0.001703130651067269,-0.0010428556452047211,-0.001224477508328708,0.001703130651067269
2005-04-05,0.0047610024817992215,0.003328292387769983,0.001113688663979185,0.0047610024817992215
2005-04-06,0.0034684989229728956,0.003777215273130666,0.003728247759672713,0.0034684989229728956
2005-04-07,0.005396292164408156,0.00267477861285882,-0.0013529622658147917,0.005396292164408156
2005-04-08,-0.010398785725282548,-0.005111726847478536,-0.001408120592236384,-0.010398785725282548
2005-04-11,0.0007623151550390314,0.0013006793763037977,0.0027556699766661387,0.0007623151550390314
2005-04-12,0.0051659082861012645,0.0036605676458367022,0.005290768168962744,0.0051659082861012645
2005-04-13,-0.01179464159741968,-0.0065165480482995836,-0.0042833610266613436,-0.01179464159741968
2005-04-14,-0.0015547600018852143,-0.006434022729360525,-0.009415680697279868,-0.013043418147699985
2005-04-15,0.013236420937254563,0.008792716657523392,0.0005835297406219919,-0.013993185715471108
2005-04-18,-0.0007688802586305807,0.0022744934523098352,0.003002800983298574,0.0030659717196543828
2005-04-19,0.00966837740550107,0.011329254801862889,0.010494151469792304,0.007947652511320449
2005-04-20,-0.0025017528548569655,-0.0003919689960317572,-0.004444365067624676,-0.013950373775631516
2005-04-21,-0.010472733425055019,-0.0082191505784112,0.0010118099210756457,0.01941991435388845
2005-04-22,0.008378759616763237,0.006879543515358023,0.003148309878035712,-0.0037925960789064643
2005-04-25,0.006576114867860891,0.004406597593349514,0.0035233254480984055,0.006576114867860891
2005-04-26,-0.00971370831147324,-0.00398659727728745,-0.0021381178792734875,-0.00971370831147324
2005-04-27,0.003905881092356192,-0.0016894560637689252,-0.0009472439279620959,0.003905881092356192
2005-04-28,-0.012537602387075934,-0.009374420315646548,-0.003084638783233761,-0.012537602387075934
2005-04-29,0.013572046076257518,0.011399027405020471,0.006477443595266475,0.013572046076257518
2005-05-02,0.005616440955270722,-0.0009669051850781621,-0.001813965428784275,0.005616440955270722
2005-05-03,0.001718007575643236,-8.862403290538592e-05,0.0005587798415098785,0.001718007575643236
2005-05-04,0.007719030571282607,0.005941083542407329,0.0007380922753283015,0.007719030571282607
2005-05-05,-0.0003408448600910576,-0.00011128247617044534,0.0007217205778679553,-0.0003408448600910576
2005-05-06,-0.003149958727026243,-0.005525485756236919,-0.006523708831225681,-0.003149958727026243
2005-05-09,0.006234507392927073,0.004022913080854207,0.002675135122103756,0.006234507392927073
2005-05-10,-0.010354728108569142,-0.005366771960778328,-0.0004704900098784828,-0.010354728108569142
2005-05-11,0.005488562524582166,0.00376217351640261,0.003254098086740207,0.005488562524582166
2005-05-12,-0.011003085840112024,-0.011567874426028885,-0.006493226038087815,-0.011003085840112024
2005-05-13,-0.001983338557416658,-0.00318240432261601,-0.0009814292749064288,-0.001983338557416658
2005-05-16,0.00933327675504283,0.0049325077116560605,0.0021922031409347897,0.00933327675504283
2005-05-17,0.0066774367051318645,0.003815435688278979,0.0030519763718748483,0.0066774367051318645
2005-05-18,0.01029119168244884,0.007990277588911729,0.007211994114155045,0.01029119168244884
2005-05-19,0.00420917462784315,0.0018596337080327547,3.300910186747738e-05,0.00420917462784315
2005-05-20,-0.0014253436043925017,-0.003999541750589991,-0.002618079641230001,-0.0014253436043925017
2005-05-23,0.00554055670298995,0.0030361938739430845,0.004305209414120833,0.00554055670298995
2005-05-24,-0.002337490794837068,-0.00034530453769456774,0.0009746908848518501,-0.002337490794837068
2005-05-25,-0.0007530293645638069,0.0008901367659651051,-0.001560425940904086,-0.0007530293645638069
2005-05-26,0.005359875033081882,0.0014963137490811634,0.0003487910843051324,0.005359875033081882
2005-05-27,0.0016656794236478078,0.0028224102703079826,0.0023854747812443763,0.0016656794236478078
2005-05-31,-0.006403911035884354,-0.0060390948199104885,0.00020993520566560235,-0.006403911035884354
2005-06-01,0.008537620182088297,0.003970084789342904,0.005967013354899689,0.008537620182088297
2005-06-02,0.0021579983002573025,0.006784803425888795,0.006061305233718984,0.0021579983002573025
2005-06-03,-0.005051315214678602,-0.002365708868842309,-0.0038769047616207986,-0.005051315214678602
2005-06-06,-0.0009157126313975151,0.0023910645885935203,0.0039031593348942332,-0.0009157126313975151
2005-06-07,0.0007490787804013401,-0.0004921579596186289,0.002101563189666191,0.0007490787804013401
2005-06-08,-0.0018303254637994516,-0.0014757404837462756,-0.0025176523014323496,-0.0018303254637994516
2005-06-09,0.004753032952545981,0.0021905094779806423,0.0007394121776523082,0.004753032952545981
2005-06-10,-0.0023238159302961486,0.0019177376036938968,-0.0017614383185265876,-0.0023238159302961486
2005-06-13,0.003161169615892357,0.003398342796489151,0.0003293925453751143,0.003161169615892357
2005-06-14,0.0023223557564328165,-0.0002896189006235915,-0.00281186586409892,0.0023223557564328165
2005-06-15,0.0019025770941161195,0.002456130381919804,0.0023415479363270565,0.0019025770941161195
2005-06-16,0.0025603509637727702,0.008274604380139461,0.008196954207987838,0.0025603509637727702
2005-06-17,0.00370529146978631,0.0037878503280184745,0.0025327706481272057,0.00370529146978631
2005-06-20,0.0003295092696549017,0.0004727344736651859,-0.00020713560824619842,0.0003295092696549017
2005-06-21,0.0005766591725306241,0.0017202650995160962,0.0037474018572582605,0.0005766591725306241
2005-06-22,0.0008229810438246718,-0.00032794293971021113,0.0035220467487900946,0.0008229810438246718
2005-06-23,-0.014066275401632227,-0.005695033048076472,-0.0026651269542783446,-0.014066275401632227
2005-06-24,-0.007341145933011878,-0.005495091291173738,-0.0016911147380278537,-0.007341145933011878
2005-06-27,0.001428403614009053,0.0009481430448125571,0.00143716450482718,0.001428403614009053
2005-06-28,0.008392598937855635,0.0008451782552558063,-0.003125065606241688,0.008392598937855635
2005-06-29,-0.0026628092871378863,5.9394308178918305e-05,1.606065000746427e-05,-0.0026628092871378863
2005-06-30,-0.005424834606760291,-0.004996843801001009,-0.00030635787839096,-0.005424834606760291
2005-07-01,0.0029368165146163518,-0.005051886952772203,-0.008739442381756014,0.0029368165146163518
2005-07-05,0.008031458037665898,0.0008844300812579182,-0.0036828478339428847,0.008031458037665898
2005-07-06,-0.008382118940682293,-0.0053130819619779295,-0.0012720670331068538,-0.008382118940682293
2005-07-07,0.003933711238744507,0.0034016526400662047,0.00288984927123825,0.003933711238744507
2005-07-08,0.011421230197750487,0.005908429455973638,0.0017339255107833294,0.011421230197750487
2005-07-11,0.00511069662562728,0.005716702926774153,0.0039183139459875,0.00511069662562728
2005-07-12,0.0026241796161578573,0.0025147848921109432,-0.00017159040009883216,0.0026241796161578573
2005-07-13,0.0013902660093676428,-0.0018862993031827386,-0.0022464386426295922,0.0013902660093676428
2005-07-14,0.003920378989209473,-0.0018980390948395323,-0.0029632430575052774,0.003920378989209473
2005-07-15,-0.0005692098277904887,0.001090433107804461,0.001839425150131052,-0.0005692098277904887
2005-07-18,-0.003988929654102764,-0.002773865913775387,-0.004134599636251838,-0.003988929654102764
2005-07-19,0.005476019665593122,0.0021430368250240223,0.0021215901997352913,0.005476019665593122
2005-07-20,0.003414301533020979,0.005008727759705996,0.005375420537637805,0.003414301533020979
2005-07-21,-0.005832497088249549,-0.0010350592308392922,-0.004470513007880819,-0.005832497088249549
2005-07-22,0.006681495544252812,0.003914706824914488,0.004754284170419475,0.006681495544252812
2005-07-25,-0.0028331688225583405,-0.001134553283966733,-0.0017036226768564436,-0.0028331688225583405
2005-07-26,0.0012182374119715483,-0.0017155250362231895,-0.0010638672085292737,0.0012182374119715483
2005-07-27,0.003647991717443584,0.003987598596941676,0.00221513524691943,0.003647991717443584
2005-07-28,0.006300703957528679,0.006702207325715694,0.007473793636043078,0.006300703957528679
2005-07-29,-0.006662864272538991,-0.0033427506587354124,-0.00499213108660748,-0.006662864272538991
2005-08-01,-0.0007272040960572886,0.00245953345549389,0.000930863296169311,-0.0007272040960572886
2005-08-02,0.005984340942781897,0.003683331867181698,0.0009923322859750126,0.005984340942781897
2005-08-03,0.0026531133434259326,0.005207995916729734,0.005531057515847062,0.0026531133434259326
2005-08-04,-0.008017874820672986,-0.003432351080454642,-0.002192184924127098,-0.008017874820672986
2005-08-05,-0.006789785474584641,-0.00480648878013306,-0.005444353897941145,-0.006789785474584641
2005-08-08,-0.0018711738178801504,-0.0034162823526483243,-0.0031770157123093175,-0.0018711738178801504
2005-08-09,0.006032856956154443,0.0035274574550293865,0.003147811951243613,0.006032856956154443
2005-08-10,-0.00048626888132794675,0.0025693496282829533,0.001892915883702312,-0.00048626888132794675
2005-08-11,0.003973446206721707,0.00971510285892296,0.009830836551925744,0.003973446206721707
2005-08-12,-0.006138194534093349,-0.003322953482293904,0.0016233555841953765,-0.006138194534093349
2005-08-15,0.0061761046659962555,0.000468975033628942,-0.0015963188479635577,0.0061761046659962555
2005-08-16,-0.013002760810532242,-0.003994739116913077,0.001253323210161718,-0.013002760810532242
2005-08-17,-8.187320758945571e-05,-0.0057954709558329185,-0.007145523261487545,-8.187320758945571e-05
2005-08-18,-8.215529222821427e-05,-0.0007780384874336354,0.001819619986576261,-8.215529222821427e-05
2005-08-19,0.0022919078742264787,-0.0007239047605191384,-0.0010642872478570094,0.0022919078742264787
2005-08-22,0.0,0.0009174522231024291,0.00041637488844892934,0.0
2005-08-23,-0.0018784448612456403,-0.0005778901886349813,0.0013832041709529567,-0.0018784448612456403
2005-08-24,-0.00891676259788305,-0.006903971411250785,-0.003904291688037854,-0.00891676259788305
2005-08-25,0.0036317193613493136,0.0034637243367762723,0.0033391152545979856,0.0036317193613493136
2005-08-26,-0.0068258862996831956,-0.005193166658757189,-0.0032533307842910098,-0.0068258862996831956
2005-08-29,0.007701176373547268,0.004253809103490843,0.0026141270568156728,0.007701176373547268
2005-08-30,-0.005258958443793712,-0.008296539878884972,-0.0039006919935090857,-0.005258958443793712
2005-08-31,0.01263913285698229,0.011210573130284136,0.010002492777833044,0.01263913285698229
2005-09-01,-0.0007343602541718775,0.007116984455738921,0.004046011518409213,-0.0007343602541718775
2005-09-02,-0.0017960862846700034,-0.0008062923997594542,-8.883192187588576e-05,-0.0017960862846700034
2005-09-06,0.011695429486375555,0.0071980527902539455,0.0017010178249869938,0.011695429486375555
2005-09-07,0.0016978118059537734,0.0015608273381065353,-0.0020576215239120005,0.0016978118059537734
2005-09-08,-0.0033086656732250076,0.0004510436090509372,0.0013027141837397885,-0.0033086656732250076
2005-09-09,0.008906712850563893,0.0074965092052070754,0.005851155954133989,0.008906712850563893
2005-09-12,-0.002006669091354179,-0.0007579779321505943,-0.002533639679919986,-0.002006669091354179
2005-09-13,-0.00554896546622803,-0.006269882918358073,-0.0026814048670709065,-0.00554896546622803
2005-09-14,-0.003638555187353977,0.001407510503872572,0.0005906589187254786,-0.003638555187353977
2005-09-15,-0.00048688807146078536,0.003800385785590509,0.0006828444243436706,-0.00048688807146078536
2005-09-16,0.007110771625336824,0.007789153789860856,0.003305149572988873,0.007110771625336824
2005-09-19,-0.0033201398998965355,0.0017617380420761868,0.0028509383037310944,-0.0033201398998965355
2005-09-20,-0.008448598205471364,-0.005242135855292964,-0.0021292423724675333,-0.008448598205471364
2005-09-21,-0.009340301670667643,0.0015773187966326083,0.006191150913152271,-0.009340301670667643
2005-09-22,0.0035560645061637614,-0.0038162188612166025,-0.004440057170561658,0.0035560645061637614
2005-09-23,0.0008242368720900136,-0.0001957238819351387,-0.0027461792769917733,0.0008242368720900136
2005-09-26,0.0011526501756384153,0.0031980803662001863,0.0011351892269941223,0.0011526501756384153
2005-09-27,-0.0002466727203305628,-0.0028965515980234964,-0.002064196614821302,-0.0002466727203305628
2005-09-28,0.0009875775843872165,0.005349296708993754,0.006653775415848798,0.0009875775843872165
2005-09-29,0.008136929182506393,0.007446253594556534,0.0034896394373406503,0.008136929182506393
2005-09-30,0.003097645918409516,-0.0015384207219071313,-0.003090396094090017,0.003097645918409516
2005-10-03,-0.003576297648185953,-0.004544087705997031,-0.005796665026683824,-0.003576297648185953
2005-10-04,-0.01125636799008622,-0.006495289168221442,-0.0024500747383523727,-0.01125636799008622
2005-10-05,-0.01311635377030542,-0.008644840474106937,-0.00352657941431218,-0.01311635377030542
2005-10-06,-0.0035947679464827425,0.005177034511924477,0.003674337583478248,-0.0035947679464827425
2005-10-07,0.0034405671702405984,0.0033352704337929993,0.0035536342008153443,0.0034405671702405984
2005-10-10,-0.008444596929692393,-0.004982312875684085,-0.002896040507057103,-0.008444596929692393
2005-10-11,-0.001433404830913353,-0.0006911557698619174,-0.0010151167148021271,-0.001433404830913353
2005-10-12,-0.007852979221162496,-0.009269718931576548,-0.009686364518040157,-0.007852979221162496
2005-10-13,-0.0005958406557820406,0.00109395335832968,-0.00017694227891792885,-0.0005958406557820406
2005-10-14,0.01055974405047759,0.004464292040143657,0.0013044924108461104,0.01055974405047759
2005-10-17,0.0037077123183450965,0.006156243561704652,0.0044788609392965965,0.0037077123183450965
2005-10-18,-0.010830353685712085,-0.008698790550548653,-0.0050512197332669906,-0.010830353685712085
2005-10-19,0.016635759459799813,0.004364435697904528,0.0007575966244771492,0.016635759459799813
2005-10-20,-0.017615810335947814,-0.013676958011375823,-0.0075414258627250225,-0.017615810335947814
2005-10-21,0.003909419551103552,0.007043354391849043,0.008351596258714908,0.003909419551103552
2005-10-24,0.015491210899549213,0.008176918570374404,0.0014765648664962772,0.015491210899549213
2005-10-25,-0.002000869287340777,0.004576602742816632,0.0013202636985909936,-0.002000869287340777
2005-10-26,-0.0029232130376868185,-0.0028589092448099646,-0.0043291414575352405,-0.0029232130376868185
2005-10-27,-0.010639270419016082,-0.004252729109502121,-0.0005034896634410874,-0.010639270419016082
2005-10-28,0.0143947367848609,0.008975976579340435,0.005018108435994907,0.0143947367848609
2005-10-31,0.0027541816430342527,-0.005293697482845941,-0.004400087429382567,0.0027541816430342527
2005-11-01,0.0029972899240160275,-0.003977505024981293,-0.004198148280717414,0.0029972899240160275
2005-11-02,0.010457126144344868,0.00977308635691504,0.00482365376624076,0.010457126144344868
2005-11-03,0.004271066043589136,0.0010885275107728647,-0.0020148404779989078,0.004271066043589136
2005-11-04,-0.0013086202492745035,-0.0047016279537727655,-0.004204542051350523,-0.0013086202492745035
2005-11-07,0.000982682631196447,0.0028748404802311266,0.0033382546850514406,0.000982682631196447
2005-11-08,0.0,0.0012235035022787487,0.004222539557928885,0.0
2005-11-09,0.001308774454535679,0.006448532179053532,0.0016791317396179543,0.001308774454535679
2005-11-10,0.007762345464939355,0.003970106345157563,0.006067330893440787,0.007762345464939355
2005-11-11,0.0034050448456179484,0.004796896941585676,0.003615299663261989,0.0034050448456179484
2005-11-14,-0.000565792232319729,-0.0018779395112735696,-0.003933513566715295,-0.000565792232319729
2005-11-15,-0.003637424291817453,-0.0018392463687943866,0.0011909516800472438,-0.003637424291817453
2005-11-16,0.0020280980904500306,0.010818221353604681,0.012117083748931841,0.0020280980904500306
2005-11-17,0.009312612027622923,0.011447766302579314,0.008838731764691287,0.009312612027622923
2005-11-18,0.003931327542879562,0.0021937762455914297,-0.00033985009715941815,0.003931327542879562
2005-11-21,0.005034770651169235,0.007395625940079774,0.006362512160849084,0.005034770651169235
2005-11-22,0.0042941272915468015,0.005270887520477921,0.004158645632159631,0.0042941272915468015
2005-11-23,0.0057794660261917905,0.0020889434437993772,-0.00048107151957493176,0.0057794660261917905
2005-11-25,0.0007875811025203341,0.002669876308993479,0.003309251865778499,0.0007875811025203341
2005-11-28,-0.007079400942947784,-0.0016575675477363363,0.001415480823221301,-0.007079400942947784
2005-11-29,-0.0011097073243161357,-0.00018333499716998792,-0.0030229570777956867,-0.0011097073243161357
2005-11-30,-0.0053925907972769286,-0.008858050652370268,-0.0069839207353891335,-0.0053925907972769286
2005-12-01,0.010206575451100439,0.014840847332383795,0.010145397411585466,0.010206575451100439
2005-12-02,0.0012627002901248623,0.001953566208386389,0.0015396860913818233,0.0012627002901248623
2005-12-05,-0.002128350703872067,0.002379580096455845,0.0009068979899244452,-0.002128350703872067
2005-12-06,0.0018959612654212375,0.0020040644551634857,0.004710418795118649,0.0018959612654212375
2005-12-07,-0.00583468586742495,-0.00012097021306245893,-0.0003072565156992575,-0.00583468586742495
2005-12-08,-0.0006346703846798697,0.004139866783250392,0.0057835910858466955,-0.0006346703846798697
2005-12-09,0.0026190131096923623,0.005424972299725382,0.0015940923827982149,0.0026190131096923623
2005-12-12,0.0009497681237763949,0.0017912337197081066,0.0007538875340549928,0.0009497681237763949
2005-12-13,0.006801243473227344,-0.002844671143122788,-0.002598564156753438,0.006801243473227344
2005-12-14,0.003927138297016504,-0.007711504153269289,-0.003983907890123868,0.003927138297016504
2005-12-15,-0.0028945273760537737,-0.0026105738158034315,-0.002501664384264739,-0.0028945273760537737
2005-12-16,-0.0032186316201041365,-0.0031254585968037993,-0.000976966103620785,-0.0032186316201041365
2005-12-19,-0.005143859234467141,-0.0020481756507284427,-0.000511647053978678,-0.005143859234467141
2005-12-20,0.0009543688314698834,-0.008826026861160961,-0.00798301392860735,0.0009543688314698834
2005-12-21,0.0015895690644889067,0.003645405469661505,0.0021653471330785575,0.0015895690644889067
2005-12-22,0.005236847404109705,0.009380718727436902,0.00958648994268692,0.005236847404109705
2005-12-23,0.0005524233925828641,0.00017189713082587158,0.002095572928107604,0.0005524233925828641
2005-12-27,-0.010176806732706375,-0.0019560403936103787,0.0028158395954601223,-0.010176806732706375
2005-12-28,0.002231534055689078,0.007895017124238865,0.0052994482362372025,0.002231534055689078
2005-12-29,-0.004452689019498305,-0.002671613411698983,-0.0007283646730758772,-0.004452689019498305
2005-12-30,-0.005432179408270755,-0.002404436009114801,-0.0018042244796824243,-0.005432179408270755
2006-01-03,0.017589069269921632,0.022496032071152174,0.015379761300619155,0.017589069269921632
2006-01-04,0.0047357863708199005,0.004196895834503594,0.0035137287164507605,0.0047357863708199005
2006-01-05,0.0006283280921745751,-0.0068274991913304574,-0.006270092223543504,0.0006283280921745751
2006-01-06,0.008321449639406975,0.015539305122521465,0.011001128739553334,0.008321449639406975
2006-01-09,0.0025693791630114608,0.008094101313305006,0.006630872357466801,0.0025693791630114608
2006-01-10,0.0010092588302381316,-0.003350467529117951,-0.005653319262822624,0.0010092588302381316
2006-01-11,0.0031807395493126302,0.005386041909879605,0.003504586051865505,0.0031807395493126302
2006-01-12,-0.003943534321319158,-0.0030996505862603742,0.000195818092950702,-0.003943534321319158
2006-01-13,-0.0009319040629653264,0.006863222551163531,0.007902986205912595,-0.0009319040629653264
2006-01-17,-0.00272043774292858,-0.0029309661784737515,-0.0005917870058310916,-0.00272043774292858
2006-01-18,-0.003973823569263771,-0.010998110014551338,-0.008845929114107625,-0.003973823569263771
2006-01-19,0.00383347384739124,0.013544770576921427,0.009889897715486066,0.00383347384739124
2006-01-20,-0.018236642522250837,-0.013748241232565699,-0.007632194384601248,-0.018236642522250837
2006-01-23,0.0035725102988385608,0.006273938693404847,0.0046447743567299546,0.0035725102988385608
2006-01-24,0.0010281951698820227,0.0003300179432488209,-0.0014921501671393241,0.0010281951698820227
2006-01-25,0.0008690163705722076,0.003464168485754968,-0.0006615227681483888,0.0008690163705722076
2006-01-26,0.005526243604376133,0.0014632465234387252,-0.0011839108741725202,0.005526243604376133
2006-01-27,0.00926511314658697,0.0037695188885149074,0.0014979469227017182,0.00926511314658697
2006-01-30,-0.0007777689130830947,0.007083216177946987,0.00600017969081493,-0.0007777689130830947
